"","codigo_de_osinergmin","razon_social","direccion","distrito","orden_original","bandera","glp","gnv","llanteria","islas_comb_liq","mecanico","aceite","lavado","tienda","cajero","lat","lon","tipo","tipo_bandera","con_glp","con_gnv","grifo_mas_cercano","distancia_min","distancia_avg","num_grifos_cerc","vecino_pecsa_dist","num_vecinos_pecsa","sc_pre","sc_post","tiene_mecanico","producto","fecha","mes","año","precio_de_venta","pop_2017","densidad_2017","ingresos_2012","num_viajes","num_viajes_millon","sc","COMPRADA"
"1",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-02-01,2,2017,10.5428571428571,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"2",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-03-01,3,2017,10.51,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"3",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-04-01,4,2017,10.5066666666667,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"4",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-05-01,5,2017,10.49,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"5",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-06-01,6,2017,10.49,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"6",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-07-01,7,2017,10.06,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"7",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-08-01,8,2017,9.99,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"8",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-09-01,9,2017,10.25,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"9",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-10-01,10,2017,10.625,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"10",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-11-01,11,2017,10.75,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"11",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-12-01,12,2017,11.02,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"12",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-01-01,1,2018,11.29,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"13",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-02-01,2,2018,11.29,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"14",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-03-01,3,2018,11.2928571428571,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"15",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-04-01,4,2018,11.3375,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"16",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-05-01,5,2018,11.99,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"17",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-06-01,6,2018,12.055,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"18",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-07-01,7,2018,12.25,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"19",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-08-01,8,2018,12.25,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"20",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-09-01,9,2018,12.29,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"21",34770,"REPSOL COMERCIAL S.A.C.","ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA","ATE",2,"REPSOL",3,4,1,4,0,0,0,1,1,-12.059816,-76.951354,"PROPIA","PROPIA REPSOL",1,1,21007,0.726603365131802,1.09297073443536,10,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-10-01,10,2018,12.65,661786,0.8515,0.92261,5076199,5.076199,0.166666666666667,0
"22",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-02-01,2,2017,11.2433333333333,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"23",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-03-01,3,2017,11.2433333333333,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"24",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-04-01,4,2017,11.2433333333333,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"25",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-05-01,5,2017,11.2433333333333,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"26",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-06-01,6,2017,11.2433333333333,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"27",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-07-01,7,2017,10.89,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"28",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-08-01,8,2017,10.79,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"29",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-09-01,9,2017,11.0233333333333,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"30",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-10-01,10,2017,11.0435714285714,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"31",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-11-01,11,2017,11.565,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"32",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2017-12-01,12,2017,11.698,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"33",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2018-01-01,1,2018,12.165,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"34",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2018-02-01,2,2018,12.115,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"35",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2018-03-01,3,2018,11.995,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"36",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2018-04-01,4,2018,12.145,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"37",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2018-05-01,5,2018,12.74,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"38",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2018-06-01,6,2018,12.8666666666667,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"39",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2018-07-01,7,2018,13.09,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"40",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2018-08-01,8,2018,13.09,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"41",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2018-09-01,9,2018,13.15,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"42",9464,"COESTI S.A.","AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA","LA VICTORIA",3,"PRIMAX",2,6,1,8,0,0,1,1,1,-12.08373,-77.012545,"PROPIA","PROPIA PRIMAX",1,1,100155,0.137895120567605,0.849654822182959,13,0,0,0.333333333333333,0.333333333333333,1,"DIESEL",2018-10-01,10,2018,13.47,166657,1.9068,1.08085,3291853,3.291853,0.333333333333333,0
"43",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-02-01,2,2017,10.26,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"44",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-03-01,3,2017,10.26,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"45",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-04-01,4,2017,10.255,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"46",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-05-01,5,2017,10.25,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"47",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-06-01,6,2017,10.25,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"48",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-07-01,7,2017,10.25,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"49",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-08-01,8,2017,10.25,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"50",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-09-01,9,2017,10.49,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"51",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-10-01,10,2017,10.99,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"52",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-11-01,11,2017,10.99,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"53",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2017-12-01,12,2017,11.15,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
"54",6874,"REPSOL COMERCIAL S.A.C.","AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE","INDEPENDENCIA",4,"REPSOL",2,6,1,6,0,0,0,0,1,-11.989741,-77.057411,"PROPIA","PROPIA REPSOL",1,1,21446,0.4407987538412,1.16204668943495,8,0,0,0.142857142857143,0.142857142857143,0,"DIESEL",2018-01-01,1,2018,11.45,220372,1.5135,0.97827,1471770,1.47177,0.142857142857143,0
