precio_de_venta;COMPRADA_FE;SUMINISTRO;vecino_pecsa_thiessen_fe;sc
10,355000;0;0;0;0,12500000
10,420000;0;0;0;0,22448980
12,270000;0;0;0;0,22222222
11,000000;0;0;0;1,10000000
10,290000;0;0;0;0,16666667
10,390000;0;0;0;0,16666667
11,000000;0;0;0;0,18750000
10,770000;0;0;0;0,22916667
11,420000;0;0;0;0,14814815
11,626667;0;0;0;0,25000000
10,650000;0;0;0;0,35000000
10,390000;0;0;0;0,20408163
 9,840000;0;0;0;0,12345679
10,323333;0;0;0;0,16666667
10,490000;0;0;0;0,14285714
10,390000;0;0;0;0,19047619
10,850000;0;0;0;0,15873016
10,390000;0;0;0;0,22448980
 9,650000;0;0;0;0,33333333
10,123333;0;0;0;0,29166667
10,350000;0;0;0;0,16666667
10,050000;0;0;0;0,16666667
10,320000;0;0;0;0,16666667
10,050000;0;0;0;0,37500000
 9,890000;0;0;0;0,20000000
 9,680000;0;0;0;0,17857143
10,720000;0;0;0;0,51428571
 9,636667;0;0;0;0,16666667
10,290000;0;0;0;0,20000000
10,730000;0;0;0;0,14285714
 9,960000;0;0;0;0,20000000
10,350000;0;0;0;0,16666667
11,170000;0;0;0;0,60000000
 9,640000;0;0;0;0,14285714
11,050000;0;0;0;0,13580247
11,056667;0;0;0;0,16666667
11,250000;0;0;0;0,12500000
10,280000;0;0;0;0,23333333
11,375714;0;0;0;0,45000000
10,850000;0;0;0;0,14285714
10,300000;0;0;0;0,22448980
11,228000;0;0;0;0,12222222
10,485000;0;0;0;0,16666667
11,023333;0;0;0;0,33333333
10,750000;0;0;0;1,21428571
 9,950000;0;0;0;0,17187500
 9,990000;0;0;0;0,16666667
10,620000;0;0;0;0,20000000
10,990000;0;0;0;0,23333333
10,390000;0;0;0;0,14285714
11,250000;0;0;0;0,25000000
10,050000;0;0;0;0,23333333
10,067500;0;0;0;0,14285714
10,250000;0;0;0;0,19047619
10,510000;0;0;0;0,20000000
10,850000;0;0;0;0,16326531
10,670000;0;0;0;0,18367347
 9,790000;0;0;0;0,11111111
10,340000;0;0;0;0,25000000
10,890000;0;0;0;0,35714286
11,250000;0;0;0;0,22222222
10,860000;0;0;0;0,17857143
11,650000;0;0;0;0,16666667
 9,610000;0;0;0;0,16666667
11,590000;0;0;0;0,14814815
 9,990000;0;0;0;0,33333333
11,650000;0;0;0;0,16666667
10,555000;0;0;0;0,20000000
 9,900000;0;0;0;0,27777778
11,762857;0;0;0;0,29166667
11,064286;0;0;0;0,14285714
 9,680000;0;0;0;0,14285714
10,650000;0;0;0;0,20000000
10,175000;0;0;0;0,14285714
10,290000;0;0;0;0,14285714
10,970000;0;0;0;0,32142857
 9,590000;0;0;0;0,25000000
10,750000;0;0;0;0,62500000
10,400000;0;0;0;0,17857143
11,064286;0;0;0;0,22857143
 9,550000;0;0;0;0,16666667
10,190000;0;0;0;0,35000000
10,150000;0;0;0;0,36000000
10,950000;0;0;0;0,20000000
11,220000;0;0;0;0,28571429
 9,895000;0;0;0;0,20000000
11,146000;0;0;0;0,22222222
11,390000;0;0;0;0,37142857
12,075000;0;0;0;0,23809524
10,850000;0;0;0;0,23333333
10,850000;0;0;0;0,54166667
10,076667;0;0;0;0,33333333
10,990000;0;0;0;1,10000000
10,376667;0;0;0;0,95000000
10,790000;0;0;0;0,25000000
10,330000;0;0;0;0,15000000
 9,810000;0;0;0;0,12500000
10,250000;0;0;0;0,19047619
10,110000;0;0;0;0,25714286
10,601429;0;0;0;0,33333333
10,750000;0;0;0;0,52777778
 9,990000;0;0;0;0,16666667
10,450000;0;0;0;0,25000000
10,794444;0;0;0;0,20000000
10,650000;0;0;0;0,11111111
11,290000;0;0;0;0,63333333
 9,800000;0;0;0;0,16666667
10,750000;0;0;0;0,14285714
10,630000;0;0;0;0,16326531
10,907143;0;0;0;0,35000000
11,001429;0;0;0;0,20000000
10,650000;0;0;0;0,18750000
10,990000;0;0;0;0,21428571
10,590000;0;0;0;0,22222222
10,990000;0;0;0;0,14285714
10,370000;0;0;0;0,26562500
10,980000;0;0;0;1,10000000
10,820000;0;0;0;0,11111111
10,580000;0;0;0;0,15625000
10,430000;0;0;0;1,00000000
 9,690000;0;0;0;0,18750000
10,250000;0;0;0;0,18367347
10,850000;0;0;0;0,33333333
10,690000;0;0;0;0,19444444
10,230000;0;0;0;0,14285714
10,250000;0;0;0;0,41666667
10,315000;0;0;0;0,16666667
10,870000;0;0;0;0,31250000
10,000000;0;0;0;0,18367347
10,290000;0;0;0;0,11111111
10,550000;0;0;0;0,16326531
10,500000;0;0;0;0,14814815
10,070000;0;0;0;0,23333333
11,010000;0;0;0;0,54285714
11,200000;0;0;0;0,18367347
11,145000;0;0;0;0,14285714
10,100000;0;0;0;0,14062500
11,270000;0;0;0;0,44000000
 9,990000;0;0;0;0,11111111
 9,850000;0;0;0;0,12500000
 9,820000;0;0;0;0,28571429
10,350000;0;0;0;0,10000000
10,116667;0;0;0;0,28571429
 9,550000;0;0;0;0,14285714
10,890000;0;0;0;0,30000000
10,050000;0;0;0;0,17460317
 9,700000;0;0;0;0,22448980
10,050000;0;0;0;0,20000000
10,240000;0;0;0;0,12500000
10,200000;0;0;0;0,20000000
 9,760000;0;0;0;0,16666667
 9,890000;0;0;0;0,25000000
11,626667;0;0;0;0,17857143
10,490000;0;0;0;0,16666667
10,750000;0;0;0;0,55555556
10,315000;0;0;0;0,16071429
10,290000;0;0;0;0,12500000
11,150000;0;0;0;0,25714286
 9,710000;0;0;0;0,16071429
11,222000;0;0;0;0,44444444
10,490000;0;0;0;0,16326531
10,470000;0;0;0;0,16666667
10,650000;0;0;0;0,20000000
10,390000;0;0;0;0,13888889
10,090000;0;0;0;0,16666667
11,000000;0;0;0;0,18750000
10,363333;0;0;0;0,70833333
10,350000;0;0;0;0,67857143
10,100000;0;0;0;0,16666667
10,430000;0;0;0;0,60000000
10,550000;0;0;0;0,16666667
10,390000;0;0;0;0,12500000
11,000000;0;0;0;0,13333333
10,150000;0;0;0;0,11666667
11,510000;0;0;0;0,57142857
11,250000;0;0;0;0,34285714
10,103333;0;0;0;0,18518519
10,030000;0;0;0;0,23333333
 9,735000;0;0;0;0,15625000
10,290000;0;0;0;0,16666667
10,200000;0;0;0;0,16666667
10,350000;0;0;0;0,38888889
10,290000;0;0;0;0,16666667
10,150000;0;0;0;0,14285714
 9,770000;0;0;0;0,20000000
11,650000;0;0;0;0,21428571
10,090000;0;0;0;0,23809524
10,390000;0;0;0;0,20000000
10,730000;0;0;0;0,25000000
11,510000;0;0;0;0,25000000
10,050000;0;0;0;0,13580247
10,490000;0;0;0;0,50000000
10,150000;0;0;0;0,14285714
 9,720000;0;0;0;0,12500000
10,665000;0;0;0;0,16666667
10,243333;0;0;0;0,26666667
10,050000;0;0;0;0,17000000
10,750000;0;0;0;0,16666667
10,490000;0;0;0;0,18750000
10,090000;0;0;0;0,14285714
10,100000;0;0;0;0,15625000
 9,955000;0;0;0;0,25000000
10,680000;0;0;0;0,16666667
10,303750;0;0;0;0,18571429
 9,930000;0;0;0;0,28000000
10,450000;0;0;0;0,32000000
10,290000;0;0;0;0,14285714
10,390000;0;0;0;0,66666667
10,890000;0;0;0;1,20000000
10,210000;0;0;0;0,14545455
10,290000;0;0;0;0,28000000
10,250000;0;0;0;0,22448980
10,290000;0;0;0;0,18367347
10,353333;0;0;0;0,16666667
10,375000;0;0;0;0,12500000
10,490000;0;0;0;0,28571429
10,235714;0;0;0;0,30000000
10,240000;0;0;0;0,20000000
10,130000;0;0;0;0,20000000
 9,700000;0;0;0;0,18367347
10,130000;0;0;0;0,14285714
11,200000;0;0;0;0,19444444
10,183333;0;0;0;0,14285714
11,651667;0;0;0;0,19642857
10,350000;0;0;0;0,16666667
10,650000;0;0;0;0,22448980
 9,980000;0;0;0;0,14285714
11,090000;0;0;0;0,25000000
10,035000;0;0;0;0,31250000
10,350000;0;0;0;0,18367347
10,050000;0;0;0;0,10000000
 9,680000;0;0;0;0,16326531
10,650000;0;0;0;0,16071429
10,650000;0;0;0;0,25000000
10,232000;0;0;0;0,35000000
10,916667;0;0;0;0,40000000
11,250000;0;0;0;0,15625000
 9,890000;0;0;0;0,14285714
 9,990000;0;0;0;0,14285714
 9,990000;0;0;0;0,16666667
10,160000;0;0;0;0,20000000
10,365000;0;0;0;0,12500000
 9,990000;0;0;0;0,25000000
10,200000;0;0;0;0,20000000
10,750000;0;0;0;0,33333333
11,450000;0;0;0;0,48000000
10,070000;0;0;0;0,14285714
10,335000;0;0;0;0,14285714
10,450000;0;0;0;0,16666667
10,170000;0;0;0;0,25000000
 9,990000;0;0;0;0,20000000
10,490000;0;0;0;0,11111111
 9,680000;0;0;0;0,33333333
10,250000;0;0;0;0,16666667
 9,990000;0;0;0;0,16666667
11,510000;0;0;0;0,23333333
11,750000;0;0;0;0,30000000
10,650000;0;0;0;0,20000000
10,340000;0;0;0;0,19047619
10,050000;0;0;0;0,20000000
10,390000;0;0;0;0,14814815
10,090000;0;0;0;0,16666667
10,390000;0;0;0;0,11111111
10,290000;0;0;0;0,14285714
10,790000;0;0;0;0,14062500
10,080000;0;0;0;0,16666667
11,185000;0;0;0;0,25000000
10,190000;0;0;0;0,12500000
10,294000;0;0;0;0,16666667
 9,590000;0;0;0;0,20000000
11,590000;0;0;0;0,33333333
 9,670000;0;0;0;0,16666667
10,540000;0;0;0;0,31250000
10,850000;0;0;0;0,20000000
10,267500;0;0;0;0,26190476
 9,890000;0;0;0;0,11000000
10,290000;0;0;0;0,20000000
 9,580000;0;0;0;0,20000000
10,390000;0;0;0;0,16666667
10,340000;0;0;0;0,18367347
10,290000;0;0;0;0,20000000
 9,585000;0;0;0;0,20000000
11,700000;0;0;0;0,20000000
10,050000;0;0;0;0,30000000
 9,990000;0;0;0;0,14285714
 9,600000;0;0;0;0,16666667
10,180000;0;0;0;0,10000000
10,350000;0;0;0;0,16666667
10,035000;0;0;0;0,26666667
10,100000;0;0;0;0,20000000
 9,670000;0;0;0;0,25000000
10,130000;0;0;0;0,14285714
10,930000;0;0;0;0,26190476
10,165000;0;0;0;0,20000000
 9,600000;0;0;0;0,20000000
 9,790000;0;0;0;0,12500000
 9,650000;0;0;0;0,25000000
 9,990000;0;0;0;0,14285714
10,390000;0;0;0;0,14285714
10,390000;0;0;0;0,12500000
10,050000;0;0;0;0,40000000
10,490000;0;0;0;0,24000000
10,040000;0;0;0;0,10743802
10,290000;0;0;0;0,11111111
10,490000;0;0;0;0,14285714
10,090000;0;0;0;0,20000000
10,370000;0;0;0;0,16326531
10,150000;0;0;0;0,15625000
 9,800000;0;0;0;0,14285714
10,270000;0;0;0;0,07692308
10,095000;0;0;0;0,17187500
10,180000;0;0;0;0,16666667
10,295000;0;0;0;0,12500000
 9,690000;0;0;0;0,20000000
 9,890000;0;0;0;0,16666667
 9,790000;0;0;0;0,20000000
10,190000;0;0;0;0,11111111
11,250000;0;0;0;0,16666667
10,590000;0;0;0;0,14285714
10,250000;0;0;0;0,25000000
10,110000;0;0;0;0,19047619
10,390000;0;0;0;0,16666667
10,090000;0;0;0;0,12500000
 9,975714;0;0;0;0,16666667
10,490000;0;0;0;0,14285714
 9,940000;0;0;0;0,32000000
10,190000;0;0;0;0,16326531
 9,570000;0;0;0;0,20000000
10,300000;0;0;0;0,25000000
11,050000;0;0;0;0,25000000
10,125000;0;0;0;0,16071429
 9,980000;0;0;0;0,16666667
10,355000;0;0;0;0,25000000
 9,670000;0;0;0;0,16071429
10,080000;0;0;0;0,20000000
 9,620000;0;0;0;0,20000000
10,050000;0;0;0;0,20000000
10,300000;0;0;0;0,20000000
 9,790000;0;0;0;0,33333333
10,090000;0;0;0;0,18750000
10,350000;0;0;0;0,20000000
10,470000;0;0;0;0,45238095
10,760000;0;0;0;0,16666667
10,890000;0;0;0;0,20408163
10,690000;0;0;0;0,14285714
10,664286;0;0;0;0,17857143
10,750000;0;0;0;0,14285714
10,570000;0;0;0;0,23809524
11,710000;0;0;0;0,37142857
11,310000;0;0;0;0,65000000
11,270000;0;0;0;0,22222222
11,370000;0;0;0;0,37500000
11,370000;0;0;0;0,22448980
11,150000;0;0;0;0,32812500
11,270000;0;0;0;0,22916667
10,870000;0;0;0;0,14285714
11,105000;0;0;0;0,20000000
11,490000;0;0;0;0,14062500
11,220000;0;0;0;0,20833333
11,062000;0;0;0;0,37142857
13,590000;0;0;0;0,42857143
10,358000;0;0;0;0,30000000
12,055000;0;0;0;0,19047619
11,240000;0;0;0;0,23809524
10,740000;0;0;0;0,12500000
10,870000;0;0;0;0,16666667
10,730000;0;0;0;0,15277778
10,990000;0;0;0;0,14285714
11,155000;0;0;0;0,19047619
11,130000;0;0;0;0,19444444
10,490000;0;0;0;0,17460317
10,790000;0;0;0;0,20000000
10,290000;0;0;0;0,33333333
10,290000;0;0;0;0,31428571
11,103333;0;0;0;0,25000000
10,523333;0;0;0;0,16666667
10,310000;0;0;0;0,12500000
10,170000;0;0;0;0,14814815
10,420000;0;0;0;0,17857143
10,190000;0;0;0;0,12345679
10,010000;0;0;0;0,12000000
11,510000;0;0;0;0,46428571
10,950000;0;0;0;0,18367347
 9,850000;0;0;0;0,29166667
11,090000;0;0;0;0,14814815
11,360000;0;0;0;0,38888889
10,180000;0;0;0;0,16071429
12,155000;0;0;0;0,25000000
10,590000;0;0;0;0,25000000
10,130000;0;0;0;0,16666667
11,210000;0;0;0;0,23333333
10,553333;0;0;0;0,16666667
11,263333;0;0;0;0,25000000
11,354000;0;0;0;0,20000000
11,274000;0;0;0;0,31111111
10,860000;0;0;0;0,14285714
 9,980000;0;0;0;0,14285714
10,436000;0;0;0;0,14285714
10,570000;0;0;0;0,19642857
10,470000;0;0;0;0,20312500
11,690000;0;0;0;0,15625000
10,240000;0;0;0;0,12500000
10,740000;0;0;0;0,18367347
10,620000;0;0;0;0,16666667
10,096667;0;0;0;0,11111111
10,640000;0;0;0;0,16326531
10,190000;0;0;0;0,14285714
10,130000;0;0;0;0,16326531
10,150000;0;0;0;0,24000000
10,680000;0;0;0;0,20000000
10,300000;0;0;0;0,10000000
 9,725000;0;0;0;0,16666667
10,280000;0;0;0;0,10000000
10,100000;0;0;0;0,16666667
10,900000;0;0;0;0,16666667
11,400000;0;0;0;0,25000000
10,940000;0;0;0;0,47916667
10,680000;0;0;0;0,16326531
10,950000;0;0;0;0,16666667
10,570000;0;0;0;0,25000000
11,385000;0;0;0;0,18367347
10,158000;0;0;0;0,12500000
10,355000;0;0;0;0,20000000
11,810000;0;0;0;0,35000000
11,500000;0;0;0;0,18750000
10,610000;0;0;0;0,12500000
10,450000;0;0;0;0,11000000
10,710000;0;0;0;0,14285714
10,890000;0;0;0;0,14285714
10,270000;0;0;0;0,20000000
10,590000;0;0;0;0,12500000
10,900000;0;0;0;0,22448980
12,270000;0;0;0;0,22222222
11,470000;0;0;0;1,10000000
10,230000;0;0;0;0,16666667
10,640000;0;0;0;0,16666667
11,500000;0;0;0;0,18750000
10,950000;0;0;0;0,22916667
11,910000;0;0;0;0,14814815
11,800000;0;0;0;0,25000000
11,170000;0;0;0;0,35000000
10,840000;0;0;0;0,20408163
10,360000;0;0;0;0,12345679
10,810000;0;0;0;0,16666667
11,090000;0;0;0;0,14285714
10,910000;0;0;0;0,19047619
11,210000;0;0;0;0,15873016
10,890000;0;0;0;0,22448980
10,170000;0;0;0;0,33333333
10,525000;0;0;0;0,29166667
10,620000;0;0;0;0,16666667
10,240000;0;0;0;0,16666667
10,505000;0;0;0;0,16666667
10,570000;0;0;0;0,37500000
 9,890000;0;0;0;0,20000000
10,200000;0;0;0;0,17857143
11,240000;0;0;0;0,51428571
10,063333;0;0;0;0,16666667
10,290000;0;0;0;0,20000000
11,250000;0;0;0;0,14285714
10,490000;0;0;0;0,20000000
10,870000;0;0;0;0,16666667
11,115000;0;0;0;0,60000000
 9,640000;0;0;0;0,14285714
11,455000;0;0;0;0,13580247
11,365000;0;0;0;0,16666667
11,770000;0;0;0;0,12500000
10,590000;0;0;0;0,23333333
11,710000;0;0;0;0,45000000
11,016667;0;0;0;0,14285714
10,300000;0;0;0;0,22448980
11,445000;0;0;0;0,12222222
10,650000;0;0;0;0,16666667
11,043571;0;0;0;0,33333333
11,074000;0;0;0;1,21428571
 9,950000;0;0;0;0,17187500
10,290000;0;0;0;0,16666667
10,923333;0;0;0;0,20000000
11,326000;0;0;0;0,23333333
10,390000;0;0;0;0,14285714
11,770000;0;0;0;0,25000000
10,560000;0;0;0;0,23333333
10,490000;0;0;0;0,14285714
10,770000;0;0;0;0,19047619
10,990000;0;0;0;0,20000000
11,380000;0;0;0;0,16326531
10,696667;0;0;0;0,18367347
10,290000;0;0;0;0,11111111
10,340000;0;0;0;0,25000000
11,390000;0;0;0;0,35714286
11,780000;0;0;0;0,22222222
11,000000;0;0;0;0,17857143
12,055000;0;0;0;0,16666667
 9,783333;0;0;0;0,16666667
11,690000;0;0;0;0,14814815
10,210000;0;0;0;0,33333333
12,055000;0;0;0;0,16666667
11,090000;0;0;0;0,20000000
10,490000;0;0;0;0,27777778
11,865000;0;0;0;0,29166667
11,365000;0;0;0;0,14285714
10,210000;0;0;0;0,14285714
11,190000;0;0;0;0,20000000
10,085000;0;0;0;0,14285714
10,230000;0;0;0;0,14285714
11,210000;0;0;0;0,32142857
 9,590000;0;0;0;0,25000000
11,155000;0;0;0;0,62500000
10,970000;0;0;0;0,17857143
11,410000;0;0;0;0,22857143
10,080000;0;0;0;0,16666667
10,740000;0;0;0;0,35000000
10,650000;0;0;0;0,36000000
10,950000;0;0;0;0,20000000
11,195000;0;0;0;0,28571429
10,250000;0;0;0;0,20000000
11,103333;0;0;0;0,22222222
11,950000;0;0;0;0,37142857
12,075000;0;0;0;0,23809524
11,370000;0;0;0;0,23333333
11,120000;0;0;0;0,54166667
10,120000;0;0;0;0,33333333
10,990000;0;0;0;1,10000000
10,710000;0;0;0;0,95000000
10,790000;0;0;0;0,25000000
10,790000;0;0;0;0,15000000
10,050000;0;0;0;0,12500000
10,250000;0;0;0;0,19047619
10,130000;0;0;0;0,25714286
10,990000;0;0;0;0,33333333
11,020000;0;0;0;0,52777778
 9,990000;0;0;0;0,16666667
10,970000;0;0;0;0,25000000
11,155000;0;0;0;0,20000000
10,770000;0;0;0;0,11111111
11,540000;0;0;0;0,63333333
10,300000;0;0;0;0,16666667
10,900000;0;0;0;0,14285714
10,925000;0;0;0;0,16326531
11,255000;0;0;0;0,35000000
11,650000;0;0;0;0,20000000
10,765000;0;0;0;0,18750000
11,590000;0;0;0;0,21428571
11,140000;0;0;0;0,22222222
11,510000;0;0;0;0,14285714
10,505000;0;0;0;0,26562500
10,980000;0;0;0;1,10000000
11,340000;0;0;0;0,11111111
10,990000;0;0;0;0,15625000
10,940000;0;0;0;1,00000000
 9,690000;0;0;0;0,18750000
10,840000;0;0;0;0,18367347
11,370000;0;0;0;0,33333333
11,190000;0;0;0;0,19444444
10,750000;0;0;0;0,14285714
10,770000;0;0;0;0,41666667
10,890000;0;0;0;0,16666667
11,110000;0;0;0;0,31250000
10,000000;0;0;0;0,18367347
10,890000;0;0;0;0,11111111
11,050000;0;0;0;0,16326531
10,500000;0;0;0;0,14814815
10,540000;0;0;0;0,23333333
11,250000;0;0;0;0,54285714
11,700000;0;0;0;0,18367347
11,417500;0;0;0;0,14285714
10,620000;0;0;0;0,14062500
10,940000;0;0;0;0,44000000
 9,990000;0;0;0;0,11111111
10,150000;0;0;0;0,12500000
 9,820000;0;0;0;0,28571429
10,850000;0;0;0;0,10000000
10,465000;0;0;0;0,28571429
10,070000;0;0;0;0,14285714
11,243333;0;0;0;0,30000000
10,560000;0;0;0;0,17460317
10,575000;0;0;0;0,22448980
10,580000;0;0;0;0,20000000
10,456667;0;0;0;0,12500000
10,200000;0;0;0;0,20000000
10,120000;0;0;0;0,16666667
10,410000;0;0;0;0,25000000
11,800000;0;0;0;0,17857143
10,490000;0;0;0;0,16666667
11,250000;0;0;0;0,55555556
10,290000;0;0;0;0,16071429
10,463333;0;0;0;0,12500000
11,670000;0;0;0;0,25714286
10,230000;0;0;0;0,16071429
11,330000;0;0;0;0,44444444
10,162500;0;0;0;0,16326531
10,620000;0;0;0;0,16666667
11,190000;0;0;0;0,20000000
10,765000;0;0;0;0,13888889
10,620000;0;0;0;0,16666667
11,390000;0;0;0;0,18750000
10,363333;0;0;0;0,70833333
10,510000;0;0;0;0,67857143
 9,900000;0;0;0;0,16666667
10,940000;0;0;0;0,60000000
10,550000;0;0;0;0,16666667
10,990000;0;0;0;0,12500000
11,000000;0;0;0;0,13333333
10,555000;0;0;0;0,11666667
11,237143;0;0;0;0,57142857
11,574000;0;0;0;0,34285714
10,465000;0;0;0;0,18518519
10,490000;0;0;0;0,23333333
10,020000;0;0;0;0,15625000
 9,990000;0;0;0;0,16666667
10,710000;0;0;0;0,16666667
10,870000;0;0;0;0,38888889
10,290000;0;0;0;0,16666667
10,690000;0;0;0;0,14285714
 9,770000;0;0;0;0,20000000
12,055000;0;0;0;0,21428571
10,340000;0;0;0;0,23809524
10,390000;0;0;0;0,20000000
11,200000;0;0;0;0,25000000
11,415714;0;0;0;0,25000000
10,176667;0;0;0;0,13580247
10,990000;0;0;0;0,50000000
10,525000;0;0;0;0,14285714
 9,720000;0;0;0;0,12500000
11,210000;0;0;0;0,16666667
10,240000;0;0;0;0,26666667
10,570000;0;0;0;0,17000000
11,025000;0;0;0;0,16666667
10,940000;0;0;0;0,18750000
10,560000;0;0;0;0,14285714
10,620000;0;0;0;0,15625000
10,320000;0;0;0;0,25000000
11,200000;0;0;0;0,16666667
10,600000;0;0;0;0,18571429
10,400000;0;0;0;0,28000000
10,980000;0;0;0;0,32000000
10,493333;0;0;0;0,14285714
10,390000;0;0;0;0,66666667
11,410000;0;0;0;1,20000000
10,740000;0;0;0;0,14545455
10,235000;0;0;0;0,28000000
10,570000;0;0;0;0,22448980
10,190000;0;0;0;0,18367347
10,800000;0;0;0;0,16666667
10,725000;0;0;0;0,12500000
10,990000;0;0;0;0,28571429
10,565000;0;0;0;0,30000000
10,470000;0;0;0;0,20000000
10,580000;0;0;0;0,20000000
10,000000;0;0;0;0,18367347
10,650000;0;0;0;0,14285714
11,700000;0;0;0;0,19444444
 9,855000;0;0;0;0,14285714
11,706429;0;0;0;0,19642857
10,870000;0;0;0;0,16666667
11,170000;0;0;0;0,22448980
10,450000;0;0;0;0,14285714
10,540000;0;0;0;0,25000000
10,490000;0;0;0;0,31250000
10,350000;0;0;0;0,18367347
10,050000;0;0;0;0,10000000
10,210000;0;0;0;0,16326531
11,170000;0;0;0;0,16071429
11,190000;0;0;0;0,25000000
10,452500;0;0;0;0,35000000
11,296667;0;0;0;0,40000000
11,780000;0;0;0;0,15625000
 9,890000;0;0;0;0,14285714
10,240000;0;0;0;0,14285714
10,590000;0;0;0;0,16666667
10,445000;0;0;0;0,20000000
10,595000;0;0;0;0,12500000
 9,990000;0;0;0;0,25000000
10,750000;0;0;0;0,20000000
11,074000;0;0;0;0,33333333
11,740000;0;0;0;0,48000000
10,490000;0;0;0;0,14285714
10,790000;0;0;0;0,14285714
10,970000;0;0;0;0,16666667
10,170000;0;0;0;0,25000000
10,340000;0;0;0;0,20000000
10,490000;0;0;0;0,11111111
 9,980000;0;0;0;0,33333333
10,625000;0;0;0;0,16666667
10,590000;0;0;0;0,16666667
11,580000;0;0;0;0,23333333
12,290000;0;0;0;0,30000000
11,170000;0;0;0;0,20000000
10,890000;0;0;0;0,19047619
10,560000;0;0;0;0,20000000
10,790000;0;0;0;0,14814815
10,465000;0;0;0;0,16666667
10,440000;0;0;0;0,11111111
10,810000;0;0;0;0,14285714
11,230000;0;0;0;0,14062500
10,240000;0;0;0;0,16666667
11,065000;0;0;0;0,25000000
10,690000;0;0;0;0,12500000
10,480000;0;0;0;0,16666667
10,110000;0;0;0;0,20000000
11,990000;0;0;0;0,33333333
10,160000;0;0;0;0,16666667
10,390000;0;0;0;0,31250000
11,090000;0;0;0;0,20000000
10,348182;0;0;0;0,26190476
10,140000;0;0;0;0,11000000
10,790000;0;0;0;0,20000000
10,110000;0;0;0;0,20000000
11,010000;0;0;0;0,16666667
10,910000;0;0;0;0,18367347
10,840000;0;0;0;0,20000000
 9,850000;0;0;0;0,20000000
11,700000;0;0;0;0,20000000
10,560000;0;0;0;0,30000000
10,490000;0;0;0;0,14285714
10,120000;0;0;0;0,16666667
10,190000;0;0;0;0,10000000
10,703333;0;0;0;0,16666667
10,490000;0;0;0;0,26666667
10,413333;0;0;0;0,20000000
10,250000;0;0;0;0,25000000
10,450000;0;0;0;0,14285714
10,930000;0;0;0;0,26190476
10,270000;0;0;0;0,20000000
 9,860000;0;0;0;0,20000000
10,310000;0;0;0;0,12500000
10,140000;0;0;0;0,25000000
 9,990000;0;0;0;0,14285714
10,390000;0;0;0;0,14285714
10,990000;0;0;0;0,12500000
10,560000;0;0;0;0,40000000
10,990000;0;0;0;0,24000000
10,040000;0;0;0;0,10743802
10,790000;0;0;0;0,11111111
10,890000;0;0;0;0,14285714
10,450000;0;0;0;0,20000000
10,520000;0;0;0;0,16326531
10,670000;0;0;0;0,15625000
10,350000;0;0;0;0,14285714
10,790000;0;0;0;0,07692308
10,620000;0;0;0;0,17187500
10,690000;0;0;0;0,16666667
10,790000;0;0;0;0,12500000
10,190000;0;0;0;0,20000000
10,290000;0;0;0;0,16666667
10,190000;0;0;0;0,20000000
10,190000;0;0;0;0,11111111
11,625000;0;0;0;0,16666667
10,990000;0;0;0;0,14285714
10,250000;0;0;0;0,25000000
10,610000;0;0;0;0,19047619
10,390000;0;0;0;0,16666667
10,215000;0;0;0;0,12500000
10,290000;0;0;0;0,16666667
10,490000;0;0;0;0,14285714
10,390000;0;0;0;0,32000000
10,440000;0;0;0;0,16326531
10,090000;0;0;0;0,20000000
10,300000;0;0;0;0,25000000
11,580000;0;0;0;0,25000000
10,383333;0;0;0;0,16071429
10,530000;0;0;0;0,16666667
10,340000;0;0;0;0,25000000
 9,670000;0;0;0;0,16071429
10,600000;0;0;0;0,20000000
10,140000;0;0;0;0,20000000
10,190000;0;0;0;0,20000000
10,475000;0;0;0;0,20000000
10,290000;0;0;0;0,33333333
10,145000;0;0;0;0,18750000
10,350000;0;0;0;0,20000000
10,854000;0;0;0;0,45238095
10,760000;0;0;0;0,16666667
10,890000;0;0;0;0,20408163
10,690000;0;0;0;0,14285714
10,890000;0;0;0;0,17857143
10,750000;0;0;0;0,14285714
10,570000;0;0;0;0,23809524
11,690000;0;0;0;0,37142857
11,347500;0;0;0;0,65000000
11,120000;0;0;0;0,22222222
11,370000;0;0;0;0,37500000
11,370000;0;0;0;0,22448980
11,150000;0;0;0;0,32812500
11,270000;0;0;0;0,22916667
10,870000;0;0;0;0,14285714
11,105000;0;0;0;0,20000000
11,490000;0;0;0;0,14062500
11,477500;0;0;0;0,20833333
11,160000;0;0;0;0,37142857
13,590000;0;0;0;0,42857143
10,790000;0;0;0;0,30000000
12,190000;0;0;0;0,19047619
11,240000;0;0;0;0,23809524
10,740000;0;0;0;0,12500000
10,816667;0;0;0;0,16666667
10,910000;0;0;0;0,15277778
10,990000;0;0;0;0,14285714
11,290000;0;0;0;0,19047619
11,130000;0;0;0;0,19444444
10,490000;0;0;0;0,17460317
10,790000;0;0;0;0,20000000
10,790000;0;0;0;0,33333333
10,790000;0;0;0;0,31428571
11,390000;0;0;0;0,25000000
10,790000;0;0;0;0,16666667
10,310000;0;0;0;0,12500000
10,170000;0;0;0;0,14814815
10,420000;0;0;0;0,17857143
10,720000;0;0;0;0,12345679
10,010000;0;0;0;0,12000000
11,510000;0;0;0;0,46428571
10,950000;0;0;0;0,18367347
10,412500;0;0;0;0,29166667
11,490000;0;0;0;0,14814815
